code,krName,enName,ipoDate,exchange
2795,아모레G우,AmoreG(1P),1989/06/30,KOSPI
00279K,아모레G3우(전환),AMOREG(3PC),2019/12/26,KOSPI
2790,아모레G,AmoreG,1973/04/30,KOSPI
90435,아모레퍼시픽우,AMOREPACIFIC CORPORATION(1P),2006/06/29,KOSPI
90430,아모레퍼시픽,AMOREPACIFIC CORPORATION,2006/06/29,KOSPI
52710,아모텍,"Amotech Co., Ltd.",2003/08/01,KOSDAQ
74430,아미노로직스,"AMINOLOGICS CO.,LTD.",2004/06/04,KOSDAQ
92040,아미코젠,"Amicogen, Inc.",2013/09/12,KOSDAQ
83930,아바코,"AVACO CO.,LTD.",2005/10/11,KOSDAQ
149950,아바텍,"AVATEC CO., LTD.",2012/11/06,KOSDAQ
36010,아비코전자,"ABCO ELECTRONICS CO., LTD.",2002/07/03,KOSDAQ
2030,아세아,ASIA HOLDINGS,1974/06/03,KOSPI
183190,아세아시멘트,ASIACEMENT,2013/11/06,KOSPI
2310,아세아제지,AsiaPaperManufacturing,1988/12/15,KOSPI
50860,아세아텍,"ASIA TECHNOLOGY Co., Ltd.",2010/01/26,KOSDAQ
246720,아스타,"ASTA Co., Ltd.",2017/03/20,KOSDAQ
67390,아스트,"AeroSpace Technology of Korea, Inc.",2014/12/24,KOSDAQ
127710,아시아경제,"The Asia Business Daily Co., Ltd.",2015/07/31,KOSDAQ
267850,아시아나IDT,AsianaIDT,2018/11/23,KOSPI
20560,아시아나항공,Asiana Airlines,2008/03/28,KOSPI
227610,아우딘퓨쳐스,"Outin Futures Co., Ltd.",2017/07/12,KOSDAQ
143160,아이디스,"Intelligent Digital Integrated Security Co., Ltd",2011/09/26,KOSDAQ
54800,아이디스홀딩스,"IDIS Holdings Co., Ltd.",2001/09/27,KOSDAQ
332370,아이디피,"IDP Corp., Ltd.",2020/08/24,KOSDAQ
122900,아이마켓코리아,iMarketKorea Inc.,2010/07/30,KOSPI
339950,아이비김영,"IBKIMYOUNG CO.,LTD.",2019/12/24,KOSDAQ
335870,IBKS제12호스팩,IBKS No.12 Special Purpose Acquisition Company,2019/12/09,KOSDAQ
351340,IBKS제13호스팩,IBKS No.13 Special Purpose Acquisition Company,2020/07/15,KOSDAQ
351320,IBKS제14호스팩,IBKS No.14 Special Purpose Acquisition Company,2020/06/22,KOSDAQ
99190,아이센스,"i-SENS, Inc.",2013/01/30,KOSDAQ
289010,아이스크림에듀,"i-Scream Edu Co., Ltd.",2019/07/11,KOSDAQ
214430,아이쓰리시스템,"i3system, Ind.",2015/07/30,KOSDAQ
40910,아이씨디,"ICD Co., Ltd.",2011/08/05,KOSDAQ
68940,아이씨케이,"ICK Co., Ltd.",2010/10/19,KOSDAQ
52860,아이앤씨,"I&C Technology Co., Ltd.",2009/10/06,KOSDAQ
10780,아이에스동서,IS DONGSEO,1986/01/27,KOSPI
95340,ISC,"ISC Co., LTD.",2007/10/01,KOSDAQ
69920,아이에스이커머스,ISE Commerce Company Limited,2007/12/05,KOSDAQ
38880,아이에이,"iA, Inc.",2000/04/27,KOSDAQ
123010,아이에이네트웍스,iA Networks Company Limited,2016/07/20,KOSDAQ
307180,아이엘사이언스,"IL SCIENCE CO.,LTD.",2018/12/21,KOSDAQ
101390,아이엠,"IM CO., LTD",2008/07/23,KOSDAQ
52220,iMBC,"iMBC Co., Ltd.",2005/01/21,KOSDAQ
90740,아이엠이연이,"IME YOUNYI Co., Ltd.",2007/09/19,KOSDAQ
226350,아이엠텍,IM Tech Inc.,2016/02/03,KOSDAQ
78860,아이오케이,"IOKCOMPANY Co., Ltd.",2006/06/27,KOSDAQ
114810,아이원스,"IONES Co., Ltd.",2013/02/07,KOSDAQ
31310,아이즈비전,EYESVISION CORPORATION,1997/07/25,KOSDAQ
185490,아이진,"EyeGene,Inc",2015/11/16,KOSDAQ
59100,아이컴포넌트,"i-Components Co., Ltd",2008/12/16,KOSDAQ
149010,아이케이세미콘,"IK Semicon Co., Ltd",2014/11/14,KONEX
262840,아이퀘스트,"IQUEST Co., Ltd.",2021/02/05,KOSDAQ
175250,아이큐어,Icure Pharmaceutical Incorporation,2018/07/12,KOSDAQ
52460,아이크래프트,"iCRAFT Co., Ltd.",2005/01/03,KOSDAQ
119830,아이텍,"ITEK, Inc.",2010/10/26,KOSDAQ
52770,아이톡시,ITOXI Corp.,2002/08/22,KOSDAQ
124500,아이티센,"ITCEN CO., LTD.",2014/12/23,KOSDAQ
99520,ITX-AI,"ITX-AI Co., Ltd.",2009/12/22,KOSDAQ
84850,아이티엠반도체,"ITM Semiconductor Co., Ltd",2019/11/07,KOSDAQ
223220,아이피몬스터,IP Monster,2015/07/09,KONEX
27360,아주IB투자,"AJU IB INVESTMENT CO., LTD.",2018/11/21,KOSDAQ
32080,아즈텍WB,"AZTECH WB CO., LTD",2000/10/26,KOSDAQ
13310,아진산업,"A-JIN INDUSTRY CO.,LTD",2015/12/22,KOSDAQ
59120,아진엑스텍,"AJINEXTEK Co., Ltd.",2014/07/24,KOSDAQ
158430,아톤,ATON Inc.,2019/10/17,KOSDAQ
149300,아퓨어스,APURES,2019/09/03,KONEX
67160,아프리카TV,"AfreecaTV Co., Ltd.",2003/12/19,KOSDAQ
1540,안국약품,"AHN-GOOK PHARMACEUTICAL Co., Ltd.",2000/06/15,KOSDAQ
53800,안랩,"AHNLAB,INC.",2001/09/13,KOSDAQ
251280,안지오랩,AngioLab,2016/10/25,KONEX
65660,안트로젠,"ANTEROGEN CO., LTD.",2016/02/15,KOSDAQ
297570,알로이스,ALOYS Inc.,2018/07/20,KOSDAQ
1780,알루코,"ALUKO CO.,LTD.",2007/06/07,KOSPI
260660,알리코제약,"KOREA ARLICO PHARM CO.,LTD.",2018/02/12,KOSDAQ
131370,알서포트,"RSUPPORT Co., Ltd.",2011/01/05,KOSDAQ
140670,알에스오토메이션,"RS Automation Co., Ltd.",2017/08/11,KOSDAQ
96610,알에프세미,"RFsemi Technologies,Inc.",2007/11/20,KOSDAQ
218410,RFHIC,RFHIC CORPORATION,2015/06/30,KOSDAQ
61040,알에프텍,"RFTECH CO., LTD",2002/05/16,KOSDAQ
148250,알엔투테크놀로지,"RN2 Technologies Co., Ltd.",2016/06/22,KOSDAQ
347860,알체라,Alchera Inc.,2020/12/21,KOSDAQ
196170,알테오젠,Alteogen Inc.,2014/12/12,KOSDAQ
123750,알톤스포츠,"Alton Sports Co., Ltd.",2010/07/02,KOSDAQ
85810,알티캐스트,Alticast Corporation,2013/12/06,KOSDAQ
117670,알파홀딩스,"Alpha Holdings, Inc.",2010/09/17,KOSDAQ
291650,압타머사이언스,Aptamer Sciences Inc,2020/09/16,KOSDAQ
293780,압타바이오,Aptabio Therapeutics Inc.,2019/06/12,KOSDAQ
267810,앙츠,ANTZ,2017/04/28,KONEX
18250,애경산업,AEKYUNG INDUSTRIAL,2018/03/22,KOSPI
161000,애경유화,Aekyung Petrochemical,2012/09/17,KOSPI
196300,애니젠,"ANYGEN CO., LTD.",2016/12/07,KOSDAQ
310200,애니플러스,ANIPLUS INC.,2018/12/21,KOSDAQ
179530,애드바이오텍,ADBIOTECH,2019/12/24,KONEX
205500,액션스퀘어,"Action Square Co., Ltd.",2014/11/12,KOSDAQ
52790,액토즈소프트,"ACTOZ SOFT CO., LTD.",2001/08/14,KOSDAQ
131400,액트,"ACT CO.,LTD",2010/12/27,KOSDAQ
290740,액트로,ActRo,2018/08/28,KOSDAQ
238090,앤디포스,"NDFOS Co., Ltd.",2016/10/12,KOSDAQ
92600,앤씨앤,"NC& Co., Ltd.",2007/06/26,KOSDAQ
129890,앱코,"ABKO CO., LTD.",2020/12/02,KOSDAQ
174900,앱클론,AbClon Inc.,2017/09/18,KOSDAQ
255440,야스,"YAS Co., Ltd",2017/09/29,KOSDAQ
30960,양지사,Yangjisa,1996/10/24,KOSDAQ
102120,어보브반도체,"ABOV Semiconductor Co.,Ltd.",2009/06/05,KOSDAQ
238120,얼라인드,"Aligned Genetics, Inc.",2016/11/03,KOSDAQ
224810,엄지하우스,EOMJIHOUSE,2015/10/21,KONEX
19990,에너토크,ENERTORK LTD.,2006/02/01,KOSDAQ
11090,에넥스,Enex,1995/07/08,KOSPI
41440,에버다임,EVERDIGM Corp.,2003/11/14,KOSDAQ
270660,에브리봇,Everybot,2017/07/24,KONEX
38680,에스넷,S NET SYSTEMS.Inc,2000/04/27,KOSDAQ
217480,에스디생명공학,"SD BIOTECHNOLOGIES CO., LTD.",2017/03/02,KOSDAQ
121890,에스디시스템,"SD system Co., Ltd",2010/07/16,KOSDAQ
99220,SDN,SDN Company Ltd.,2009/05/19,KOSDAQ
97780,에스맥,"S-MAC CO.,LTD",2008/01/23,KOSDAQ
289080,SV인베스트먼트,SV INVESTMENT CORPORATION,2018/07/06,KOSDAQ
19550,SBI인베스트먼트,"SBI Investment KOREA Co., Ltd.",1989/09/06,KOSDAQ
34120,SBS,SEOULBROADCASTINGSYSTEM,2003/06/25,KOSPI
46140,SBS콘텐츠허브,"SBS Contents Hub Co.,Ltd.",2003/02/05,KOSDAQ
42110,에스씨디,"SCD CO.,LTD.",2000/07/13,KOSDAQ
36120,SCI평가정보,SCI Information Service Inc.,1999/12/07,KOSDAQ
298060,에스씨엠생명과학,"SCM Lifescience Co., Ltd.",2020/06/17,KOSDAQ
65420,에스아이리소스,"SI RESOURCES CO.,LTD.",2002/08/22,KOSDAQ
270210,에스알바이오텍,SR biotek,2017/06/15,KONEX
103230,에스앤더블류,S&W Corporation,2009/08/05,KOSDAQ
260970,에스앤디,S&D,2016/12/29,KONEX
900080,에스앤씨엔진그룹,S&C Engine Group Limited,2009/12/04,KOSDAQ
101490,에스앤에스텍,S&S TECH CORPORATION,2009/04/14,KOSDAQ
950180,SNK,SNK CORPORATION,2019/05/07,KOSDAQ
95910,에스에너지,"S-Energy CO., LTD.",2007/10/16,KOSDAQ
275630,에스에스알,SSR Inc.,2018/08/06,KOSDAQ
31330,에스에이엠티,"SAMT CO.,LTD.",2000/05/23,KOSDAQ
60540,에스에이티,System and Application Technologies Inc.,2006/11/28,KOSDAQ
56190,에스에프에이,SFA Engineering Corporation,2001/12/18,KOSDAQ
36540,SFA반도체,"SFA Semicon Co., Ltd",2001/05/02,KOSDAQ
80000,에스엔유,"SNU Precision Co., Ltd.",2005/01/25,KOSDAQ
91340,S&K폴리텍,"S&K POLYTEC CO., LTD.",2007/07/30,KOSDAQ
5850,에스엘,SLCORPORATION,1988/11/08,KOSPI
246250,에스엘에스바이오,SLS BIO,2016/06/29,KONEX
63440,SM Life Design,"SM Life Design Group Co., Ltd.",2002/05/30,KOSDAQ
299670,에스엠비나,SMVINA,2018/06/25,KONEX
41510,에스엠,"SM ENTERTAINMENT CO., Ltd.",2000/04/27,KOSDAQ
48550,SM C&C,"SM Culture & Contents Co., Ltd.",2001/01/18,KOSDAQ
7820,에스엠코어,SMCore.Inc,2011/11/08,KOSDAQ
109610,에스와이,"SY CO., LTD.",2015/12/29,KOSDAQ
12750,에스원,S-1,1996/01/30,KOSPI
306040,에스제이그룹,"SJ Group Co., Ltd.",2019/11/18,KOSDAQ
80440,에스제이케이,"SJK CO.,LTD.",2005/05/13,KOSDAQ
217910,에스제이켐,SJ-CHEM,2018/04/27,KONEX
4060,SG세계물산,SGCORPORATION,1976/04/19,KOSPI
16250,SGC이테크건설,"SGC eTEC E&C Co., Ltd.",1999/12/28,KOSDAQ
49470,SGA,"SGA Co.,Ltd",2001/10/11,KOSDAQ
184230,SGA솔루션즈,"SGA Solutions Co.,Ltd.",2013/12/20,KOSDAQ
224880,SGA클라우드서비스,SGA CloudService,2017/05/23,KONEX
40610,SG&G,SG&G Corporation,2000/04/27,KOSDAQ
255220,SG,"SG CO., LTD.",2018/01/26,KOSDAQ
1380,SG충방,SG CHOONGBANG,1976/06/29,KOSPI
36490,SK머티리얼즈,"SK Materials Co., Ltd.",1999/12/14,KOSDAQ
6125,SK디스커버리우,"SK Discovery Co.,Ltd.(1P)",1989/11/24,KOSPI
6120,SK디스커버리,"SK Discovery Co.,Ltd.",1976/06/29,KOSPI
68400,SK렌터카,SK RENT A CAR,2012/07/27,KOSPI
326030,SK바이오팜,SK BIOPHARMACEUTICALS,2020/07/02,KOSPI
224020,에스케이씨에스,SKCS,2016/07/25,KONEX
307070,SK4호스팩,"SK ACPC NO.4 SPECIAL PURPOSE ACQUISITION CO., LTD.",2018/12/07,KOSDAQ
337450,SK5호스팩,"SK NO.5 SPECIAL PURPOSE ACQUISITION CO., LTD.",2019/12/04,KOSDAQ
340350,SK6호스팩,SK NO.6 SPECIAL PURPOSE ACQUISITION COMPANY,2020/03/11,KOSDAQ
660,SK하이닉스,SK hynix,1996/12/26,KOSPI
96630,에스코넥,"S Connect Co., LTD",2007/12/26,KOSDAQ
69510,에스텍,ESTec Corporation,2003/11/14,KOSDAQ
41910,에스텍파마,"ESTECHPHARMA CO., LTD",2004/02/06,KOSDAQ
234300,에스트래픽,"STraffic Co., Ltd.",2017/12/05,KOSDAQ
39440,에스티아이,Systems Technology Incorporated,2002/02/28,KOSDAQ
98660,에스티오,"STO Co., Ltd.",2009/04/17,KOSDAQ
52020,에스티큐브,STCUBE,2001/07/05,KOSDAQ
237690,에스티팜,"ST Pharm Co., Ltd.",2016/06/23,KOSDAQ
50760,에스폴리텍,"S POLYTECH CO.,LTD.",2002/05/16,KOSDAQ
288620,에스퓨얼셀,"S-Fuelcell Co., Ltd.",2018/10/15,KOSDAQ
317830,에스피시스템스,"SP SYSTEMS CO.,LTD.",2019/08/14,KOSDAQ
58610,에스피지,"SPG CO., LTD",2002/07/23,KOSDAQ
43340,에쎈테크,"ESSEN TECH CO., LTD.",2000/08/29,KOSDAQ
23960,에쓰씨엔지니어링,SC ENGINEERING,1997/06/23,KOSPI
298690,에어부산,AirBusan,2018/12/27,KOSPI
54630,에이디칩스,Advanced Digital Chips Inc.,2001/11/13,KOSDAQ
200710,에이디테크놀로지,"ADTechnology Co., Ltd.",2014/12/16,KOSDAQ
96690,에이루트,"Aroot Co., Ltd.",2010/12/01,KOSDAQ
78520,에이블씨엔씨,ABLE C&C,2011/09/07,KOSPI
298380,에이비엘바이오,ABL Bio Inc.,2018/12/19,KOSDAQ
203400,에이비온,ABION Inc.,2014/07/21,KONEX
195990,에이비프로바이오,"Abpro Bio Co., Ltd.",2015/04/13,KOSDAQ
3800,에이스침대,AceBed,1996/05/03,KOSDAQ
322190,에이스캠퍼,ACE CAMPER,2020/12/29,KONEX
88800,에이스테크,Ace Technologies Corp.,2006/03/27,KOSDAQ
241840,에이스토리,"ASTORY Co., Ltd.",2019/07/19,KOSDAQ
138360,에이씨티,"ACT Co., Ltd.",2013/11/08,KOSDAQ
39230,에이아이비트,"AIBIT Co., Ltd.",2000/06/22,KOSDAQ
312610,에이에프더블류,"A.F.W Co., Ltd",2019/07/01,KOSDAQ
15260,에이엔피,AUTOMOBILE&PCB,1988/01/18,KOSPI
234070,에이원알폼,A ONE ALFORM,2015/12/21,KONEX
140910,에이리츠,A SELF-ADMINISTERED REAL ESTATE INVESTMENT TRUST INC.,2011/07/14,KOSPI
102210,에이치디,HD,2009/05/21,KOSDAQ
39570,HDC아이콘트롤스,"HDC I-CONTROLS CO.,LTD.",2015/09/24,KOSPI
89470,HDC현대EP,HDC Hyundai Engineering Plastics,2006/09/25,KOSPI
78150,HB테크놀러지,"HB Technology CO.,LTD.",2004/12/08,KOSDAQ
72990,에이치시티,HCT,2016/10/17,KOSDAQ
36640,HRS,"HRS Co., Ltd",2000/05/30,KOSDAQ
82740,HSD엔진,HSD Engine,2011/01/04,KOSPI
44990,에이치엔에스하이텍,H&S,2015/12/10,KONEX
176440,에이치엔티,HNT Electronics Company Ltd.,2016/11/28,KOSDAQ
28300,에이치엘비,HLB INC.,1996/07/27,KOSDAQ
67630,에이치엘비생명과학,"HLB Life Science CO.,LTD.",2008/11/25,KOSDAQ
47920,에이치엘비제약,"HLB PHARMACEUTICAL CO., LTD.",2015/12/21,KOSDAQ
43220,에이치엘비파워,"HLB POWER Co., Ltd.",2001/07/03,KOSDAQ
239610,에이치엘사이언스,"HLSCIENCE Co., LTD",2016/10/28,KOSDAQ
353070,에이치엠씨제4호스팩,HMCIB No.4 Special Purpose Acquisition Company,2020/07/29,KOSDAQ
353060,에이치엠씨제5호스팩,HMCIB No.5 Special Purpose Acquisition Company,2020/12/16,KOSDAQ
11200,HMM,HMM,1995/10/05,KOSPI
44780,에이치케이,"HK CO., LTD.",2000/09/07,KOSDAQ
71670,에이테크솔루션,"A-Tech Solution CO., LTD.",2009/04/17,KOSDAQ
45660,에이텍,"ATEC CO.,Ltd",2001/05/24,KOSDAQ
224110,에이텍티앤,"ATEC T& CO.,LTD.",2015/08/25,KOSDAQ
230980,에이트원,"AIIT ONE Co., Ltd.",2016/03/02,KOSDAQ
21080,에이티넘인베스트,"Atinum Investment Co., Ltd",1991/07/12,KOSDAQ
89530,에이티세미콘,"AT semicon Co., Ltd.",2011/11/11,KOSDAQ
200470,에이팩트,"APACT Co., Ltd.",2014/12/26,KOSDAQ
73070,에이팸,APAM CORPORATION,2004/01/28,KOSDAQ
207490,에이펙스인텍,APEX INTEC,2018/11/28,KONEX
262260,에이프로,"A PRO Co., LTD",2020/07/16,KOSDAQ
3060,에이프로젠제약,"Aprogen pharmaceuticals,Inc.",1984/10/19,KOSPI
7460,에이프로젠 KIC,Aprogen KIC,1995/07/08,KOSPI
109960,에이프로젠 H&G,Aprogen Healthcare & Games Inc.,2009/11/13,KOSDAQ
244920,에이플러스에셋,A Plus Asset,2020/11/20,KOSPI
265520,AP시스템,Advanced Process Systems Corporation,2017/04/07,KOSDAQ
54620,APS홀딩스,APS Holdings Corporation,2001/12/04,KOSDAQ
211270,AP위성,Asia Pacific Satellite Inc.,2016/03/04,KOSDAQ
89970,에이피티씨,APTC,2018/08/23,KOSDAQ
230240,에치에프알,"HFR, Inc.",2015/12/16,KOSDAQ
64510,에코마이스터,"ECOMAISTER CO.,LTD",2018/03/15,KOSDAQ
230360,에코마케팅,"ECHOMARKETING Co.,Ltd.",2016/08/08,KOSDAQ
38870,에코바이오,"EcoBio Holdings Co., Ltd.",2001/05/29,KOSDAQ
128540,에코캡,"ECOCAB CO., LTD.",2018/12/05,KOSDAQ
86520,에코프로,"ECOPRO CO., LTD",2007/07/20,KOSDAQ
247540,에코프로비엠,"ECOPRO BM CO., LTD.",2019/03/05,KOSDAQ
38110,에코플라스틱,ECOPLASTIC CORPORATION,2000/03/23,KOSDAQ
73540,에프알텍,"FRTEK CO., LTD.",2007/05/18,KOSDAQ
64850,에프앤가이드,FnGuide Inc.,2020/12/17,KOSDAQ
64090,에프앤리퍼블릭,"FN REPUBLIC Co., Ltd",2002/12/17,KOSDAQ
36810,에프에스티,FINE SEMITECH Corp.,2000/01/18,KOSDAQ
173940,에프엔씨엔터,"FNC ENTERTAINMENT Co., Ltd.",2014/12/04,KOSDAQ
83500,에프엔에스테크,"FNS TECH. Co.,Ltd.",2017/02/27,KOSDAQ
54940,엑사이엔씨,"EXA E&C, Inc",2001/12/13,KOSDAQ
950130,엑세스바이오,"Access Bio, Inc.",2013/05/30,KOSDAQ
205100,엑셈,"EXEM CO., LTD.",2014/11/07,KOSDAQ
70300,엑스큐어,Xcure Corp.,2010/06/09,KOSDAQ
92870,엑시콘,"Exicon Co., Ltd.",2015/10/22,KOSDAQ
317870,엔바이오니아,"Envioneer Co., Ltd.",2019/10/24,KOSDAQ
67570,엔브이에이치코리아,NVH KOREA INC.,2013/12/03,KOSDAQ
236810,엔비티,NBT INC.,2021/01/21,KOSDAQ
140610,엔솔바이오사이언스,Ensol Biosciences,2018/09/10,KONEX
101400,엔시트론,"N CITRON, INC.",2009/03/31,KOSDAQ
36570,엔씨소프트,NCsoftCorporation,2003/05/22,KOSPI
217820,엔에스,"NS Co., Ltd",2015/12/07,KOSDAQ
138250,엔에스쇼핑,"NS Shopping Co., Ltd",2015/03/27,KOSPI
31860,엔에스엔,"NSN Co., Ltd.",1997/01/07,KOSDAQ
238170,엔에스엠,NSM,2019/12/26,KONEX
224760,엔에스컴퍼니,NSCOMPANY,2015/07/31,KONEX
310840,엔에이치스팩13호,"NH SPECIAL PURPOSE ACQUISITION 13 CO., LTD.",2018/12/24,KOSDAQ
319400,엔에이치스팩14호,"NH SPECIAL PURPOSE ACQUISITION 14 CO., LTD.",2019/05/08,KOSDAQ
353190,엔에이치스팩16호,NH SPECIAL PURPOSE ACQUISITION 16 COMPANY,2020/06/17,KOSDAQ
359090,엔에이치스팩17호,NH SPECIAL PURPOSE ACQUISITION 17 COMPANY,2020/09/23,KOSDAQ
365590,엔에이치스팩18호,NH SPECIAL PURPOSE ACQUISITION 18 COMPANY,2020/12/21,KOSDAQ
104200,NHN벅스,NHN BUGS Corporation,2009/10/06,KOSDAQ
60250,NHN한국사이버결제,NHN KCP Corp.,2002/01/08,KOSDAQ
5945,NH투자증권우,NH INVESTMENT & SECURITIES(1P),1988/09/13,KOSPI
5940,NH투자증권,NH INVESTMENT & SECURITIES,1975/09/30,KOSPI
265740,엔에프씨,NFC Corporation,2020/12/02,KOSDAQ
53290,NE능률,"NE Neungyule, Inc.",2002/12/10,KOSDAQ
354200,엔젠바이오,"NGeneBio Co., Ltd.",2020/12/10,KOSDAQ
93510,엔지브이아이,NGVI,2019/09/30,KONEX
208860,엔지스테크널러지,"EnGIS Technologies, Inc.",2016/07/28,KOSDAQ
183490,엔지켐생명과학,ENZYCHEM LIFESCIENCES CORPORATION,2018/02/21,KOSDAQ
85310,엔케이,NK,2008/01/24,KOSPI
182400,엔케이맥스,"NKMAX Co., Ltd.",2015/10/23,KOSDAQ
9810,엔케이물산,NK MULSAN,1988/08/31,KOSPI
69410,엔텔스,"nTels Co., Ltd.",2007/06/20,KOSDAQ
227950,엔투텍,"N2TECH CO.,LTD",2015/11/18,KOSDAQ
198080,엔피디,"NPD Co.,Ltd.",2020/03/16,KOSDAQ
48830,엔피케이,"NPK CO., LTD",2000/10/12,KOSDAQ
96870,엘디티,LDT Inc.,2008/05/02,KOSDAQ
276240,엘리비젼,Elivision,2018/07/05,KONEX
900140,엘브이엠씨홀딩스,LVMC Holdings,2010/11/30,KOSPI
61970,엘비세미콘,"LB SEMICON CO., LTD.",2011/01/31,KOSDAQ
138690,엘아이에스,"LIS Co., Ltd.",2011/06/02,KOSDAQ
290650,엘앤씨바이오,L&C BIO,2018/11/01,KOSDAQ
66970,엘앤에프,"L&F CO., LTD",2003/01/02,KOSDAQ
156100,엘앤케이바이오,"L&K BIOMED CO., LTD.",2016/11/30,KOSDAQ
229640,LS전선아시아,LS C&S ASIA,2016/09/22,KOSPI
311060,엘에이티,LAT,2018/12/28,KONEX
73110,엘엠에스,"LMS Co.,Ltd.",2007/10/12,KOSDAQ
83310,엘오티베큠,"LOT Vacuum. Co., Ltd.",2005/10/05,KOSDAQ
297890,엘이티,"LET CO.,LTD.",2020/06/22,KOSDAQ
108670,LG하우시스,"LG HAUSYS, LTD.",2009/04/20,KOSPI
108675,LG하우시스우,"LG HAUSYS, LTD.(1P)",2009/04/20,KOSPI
37560,LG헬로비전,LG HelloVision,2012/11/09,KOSPI
37950,엘컴텍,"ELCOMTEC CO.,LTD",2000/08/24,KOSDAQ
170920,엘티씨,"LTC Co., LTD.",2013/10/08,KOSDAQ
58630,엠게임,Mgame Corp.,2008/12/19,KOSDAQ
58970,엠로,EMRO,2016/04/28,KONEX
19590,엠벤처투자,"M-VENTURE INVESTMENT, INC.",1989/03/14,KOSDAQ
97520,엠씨넥스,"MCNEX Co.,Ltd.",2012/07/25,KOSDAQ
179290,엠아이텍,"MITECH CO., LTD.",2018/11/29,KOSDAQ
225860,엠앤씨생명과학,M&C Life Science,2017/04/25,KONEX
9780,엠에스씨,MSC,1993/10/12,KOSDAQ
123040,엠에스오토텍,"MS AUTOTECH COMPANY, LIMITED",2010/08/06,KOSDAQ
323230,엠에프엠코리아,"MFM KOREA Co., Ltd.",2019/06/19,KOSDAQ
32790,엠젠플러스,"MGENPLUS CO., LTD.",1997/06/26,KOSDAQ
33160,엠케이전자,MKElectron,1997/11/10,KOSDAQ
347890,엠투아이,M2I CORPORATION,2020/07/29,KOSDAQ
33310,엠투엔,"M2N Co.,Ltd",1997/11/10,KOSDAQ
259630,엠플러스,mPlus Corp,2017/09/20,KOSDAQ
65150,MP그룹,MP Group Inc.,2007/07/18,KOSDAQ
219550,MP한강,"MP Hankang Co., Ltd.",2015/07/22,KOSDAQ
115960,연우,"YONWOO CO., LTD",2015/11/02,KOSDAQ
60850,영림원소프트랩,"YoungLimWon SoftLab. Co., Ltd.",2020/08/12,KOSDAQ
14440,영보화학,YoungboChemical,1997/08/27,KOSPI
7530,영신금속,YoungsinMetalIndustrial,1994/08/05,KOSDAQ
143540,영우디에스피,"YoungWoo DSP Co.,Ltd.",2014/10/29,KOSDAQ
111770,영원무역,Youngone Corporation,2009/07/30,KOSPI
9970,영원무역홀딩스,YoungoneHoldings,1988/11/07,KOSPI
3520,영진약품,YUNGJIN PHARM,1973/06/25,KOSPI
670,영풍,Youngpoong,1976/06/12,KOSPI
36560,영풍정밀,YOUNG POONG PRECISION CORPORATION,1999/12/28,KOSDAQ
6740,영풍제지,YoungpoongPaperMfg,1996/07/03,KOSPI
12280,영화금속,YeonghwaMetal,1990/01/25,KOSPI
265560,영화테크,"Younghwa Tech Co., Ltd.",2017/10/26,KOSDAQ
12160,영흥,YOUNGWIRE,2010/01/25,KOSPI
36000,예림당,"YeaRimDang Publishing Co., Ltd.",1999/11/30,KOSDAQ
250930,예선테크,"YeSUN Tech Co., Ltd.",2016/09/29,KOSDAQ
53280,예스24,"YES24 Co.,Ltd",2008/05/07,KOSDAQ
15360,예스코홀딩스,Yesco Holdings,1996/12/24,KOSPI
122640,예스티,"YEST Co.,Ltd.",2015/12/16,KOSDAQ
900300,오가닉티코스메틱,ORGANIC TEA COSMETICS HOLDINGS COMPANY LIMITED,2016/11/04,KOSDAQ
45060,오공,OKONG Corporation,2000/08/10,KOSDAQ
80520,오디텍,ODTech,2007/10/08,KOSDAQ
7310,오뚜기,Ottogi,1994/08/12,KOSPI
39830,오로라,AURORA WORLD Corporation,2001/01/03,KOSDAQ
46120,오르비텍,"Orbitech Co., Ltd.",2010/06/15,KOSDAQ
14940,오리엔탈정공,"ORIENTAL PRECISION & ENGINEERING CO.,LTD",2001/12/26,KOSDAQ
2630,오리엔트바이오,ORIENTBIO,1976/12/28,KOSPI
65500,오리엔트정공,Orient Precision Industries Inc.,2002/09/19,KOSDAQ
271560,오리온,ORION,2017/07/07,KOSPI
1800,오리온홀딩스,ORION Holdings,1975/06/27,KOSPI
10470,오리콤,ORICOM Inc.,2000/10/24,KOSDAQ
53980,오상자이엘,"OSANGJAIEL Co., Ltd",2002/04/09,KOSDAQ
52420,오성첨단소재,"OSUNG ADVANCED MATERIALS CO., LTD.",2001/08/07,KOSDAQ
241790,오션브릿지,"OCEANBRIDGE CO., LTD",2016/12/01,KOSDAQ
329020,오션스톤,Ocean Stone,2020/05/07,KONEX
39200,오스코텍,OSCOTEC Inc.,2007/01/17,KOSDAQ
31510,오스템,"AUSTEM CO.,LTD",1997/02/12,KOSDAQ
48260,오스템임플란트,"OSSTEM IMPLANT.CO.,Ltd",2007/02/07,KOSDAQ
138080,오이솔루션,"OE Solutions Co., Ltd.",2014/02/27,KOSDAQ
80580,오킨스전자,"OKins Electronics Co.,Ltd.",2014/12/24,KOSDAQ
67170,오텍,Autech Corporation,2003/11/14,KOSDAQ
173130,오파스넷,"OPASNET co., Ltd",2018/08/24,KOSDAQ
49480,오픈베이스,"Openbase, Inc.",2001/01/09,KOSDAQ
